Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2023/1/4,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.6,23.2,82,101100,0,0,436,0,0,0,0,0,0,0,50,2.1,9,9,10,2134,9,'999999999,469,0,0,88,999,0,1
2023/1/4,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,23.3,83,101100,0,0,436,0,0,0,0,0,0,0,50,2.6,9,9,10,3505,9,'999999999,469,0,0,88,999,0,1
2023/1/4,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.3,23.4,84,101100,0,0,435,0,0,0,0,0,0,0,50,2.6,9,9,12,9000,9,'999999999,480,0,0,88,999,0,1
2023/1/4,0:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26,23.4,86,101200,0,0,433,0,0,0,0,0,0,0,60,2.1,9,9,10,6858,9,'999999999,480,0,0,88,999,0,1
2023/1/5,1:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.8,23.4,87,101100,0,0,432,0,0,0,0,0,0,0,50,2.1,9,9,10,4724,9,'999999999,480,0,0,88,999,0,1
2023/1/5,2:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.7,23.4,87,101100,0,0,431,0,0,0,0,0,0,0,60,2.1,9,9,12,8400,9,'999999999,480,0,0,88,999,0,1
2023/1/5,3:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.7,22.9,85,101000,0,0,431,0,0,0,0,0,0,0,40,2.1,9,9,10,7010,9,'999999999,459,0,0,88,999,0,1
2023/1/5,4:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.4,22.8,86,101000,0,0,429,0,0,0,0,0,0,0,70,2.1,9,9,10,7010,9,'999999999,459,0,0,88,999,0,1
2023/1/5,5:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.5,22.8,85,100900,0,0,429,0,0,0,0,0,0,0,50,2.1,9,9,12,9000,9,'999999999,459,0,0,88,999,0,1
2023/1/5,6:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.5,22.8,85,101000,0,0,429,0,0,0,0,0,0,0,60,2.1,9,9,10,9144,9,'999999999,459,0,0,88,999,0,1
2023/1/5,7:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.3,22.9,87,101000,0,0,428,0,0,0,0,0,0,0,80,2.1,9,9,10,9144,9,'999999999,459,0,0,88,999,0,1
2023/1/5,8:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.9,22.8,83,101100,112,1145,432,43,111,35,4646,0,3718,149,70,2.1,9,9,12,9000,9,'999999999,459,0,0,88,999,0,1
2023/1/5,9:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.9,23.5,77,101100,435,1411,444,208,234,136,22592,10831,14841,661,30,1.5,9,9,9.5,4800,9,'999999999,480,0,0,88,999,0,1
2023/1/5,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29,23.1,71,101100,732,1411,450,445,497,187,50166,29731,21221,1002,10,2.1,9,9,10,9144,9,'999999999,469,0,0,88,999,0,1
2023/1/5,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.8,22.9,67,101100,979,1411,455,662,653,209,77047,39202,24433,1187,40,3.1,9,9,16,9000,9,'999999999,459,0,0,88,999,0,1
2023/1/5,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.2,23,65,101100,1159,1411,457,823,754,204,98442,42761,24545,1186,60,3.6,9,9,10,9144,9,'999999999,459,0,0,88,999,0,1
2023/1/5,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.9,23.2,64,101000,1259,1411,462,844,621,290,99481,39310,34351,1664,60,3.1,9,9,10,4877,9,'999999999,469,0,0,88,999,0.1,1
2023/1/5,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.6,23.7,71,100900,1273,1411,455,399,96,313,46833,6192,36906,1790,40,1.5,9,9,14,600,9,'999999999,490,0,0,88,999,0.1,1
2023/1/5,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.2,24.3,84,100900,1199,1411,441,339,69,281,39730,4287,33043,1627,200,1,9,9,10,518,9,'999999999,509,0,0,88,999,0.1,1
2023/1/5,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.7,24.5,88,100800,1042,1411,439,164,6,160,18325,623,21583,684,200,1,9,9,10,533,9,'999999999,519,0,0,88,999,0.1,1
2023/1/5,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.7,24.6,88,100800,814,1411,439,76,0,76,8671,21,11113,296,120,0.5,9,9,12,5100,9,'999999999,519,0,0,88,999,0.1,1
2023/1/5,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.1,24.8,87,100800,530,1411,441,115,5,113,12974,485,16916,446,190,1,9,9,10,5182,9,'999999999,530,0,0,88,999,0.1,1
2023/1/5,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27,24.7,87,100900,212,1411,441,50,43,44,5553,0,4857,195,190,1,9,9,10,6858,9,'999999999,519,0,0,88,999,0.1,1
2023/1/5,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.2,23.6,81,100900,3,194,440,0,0,0,66,0,65,2,60,1,9,9,10,9000,9,'999999999,480,0,0,88,999,0,1
2023/1/5,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.7,23.5,83,101000,0,0,437,0,0,0,0,0,0,0,80,1,9,9,10,8839,9,'999999999,480,0,0,88,999,0,1
2023/1/5,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.9,22.3,76,101100,0,0,437,0,0,0,0,0,0,0,120,1,9,9,10,8839,9,'999999999,440,0,0,88,999,0,1
2023/1/5,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,22,76,101200,0,0,434,0,0,0,0,0,0,0,130,1,9,9,10,9000,9,'999999999,430,0,0,88,999,0,1
2023/1/5,0:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.3,22,77,101100,0,0,433,0,0,0,0,0,0,0,80,1.5,9,9,10,8839,9,'999999999,430,0,0,88,999,0,1
2023/1/6,1:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.8,22.4,82,101100,0,0,431,0,0,0,0,0,0,0,70,2.1,9,9,10,9144,9,'999999999,450,0,0,88,999,0,1
2023/1/6,2:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.8,22.5,82,101000,0,0,431,0,0,0,0,0,0,0,70,2.1,9,9,12,9000,9,'999999999,450,0,0,88,999,0,1
2023/1/6,3:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.9,22.9,84,101000,0,0,432,0,0,0,0,0,0,0,70,2.1,9,9,10,9144,9,'999999999,459,0,0,88,999,0,1
2023/1/6,4:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.7,22.8,84,100900,0,0,431,0,0,0,0,0,0,0,80,2.1,9,9,10,8839,9,'999999999,459,0,0,88,999,0,1
2023/1/6,5:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.5,22.9,86,100900,0,0,429,0,0,0,0,0,0,0,70,2.1,9,9,10,8400,9,'999999999,459,0,0,88,999,0,1
2023/1/6,6:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.6,23,86,101000,0,0,430,0,0,0,0,0,0,0,70,2.1,9,9,10,8534,9,'999999999,459,0,0,88,999,0,1
2023/1/6,7:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.6,22.9,85,101000,0,0,430,0,0,0,0,0,0,0,110,1.5,9,9,10,8534,9,'999999999,459,0,0,88,999,0,1
2023/1/6,8:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.2,22.9,82,101100,110,1135,434,24,0,24,2686,0,3862,101,30,1.5,9,9,12,8400,9,'999999999,459,0,0,88,999,0,1
2023/1/6,9:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.1,23,78,101100,433,1411,439,101,15,96,11257,1450,14606,384,320,2.1,9,9,10,8382,9,'999999999,459,0,0,88,999,0,1
2023/1/6,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.5,23.3,73,101200,731,1411,448,426,429,204,47633,26701,22888,1088,340,1.5,9,9,10,8534,9,'999999999,469,0,0,88,999,0,1
2023/1/6,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.8,22.1,63,101200,979,1411,454,642,594,231,74252,37931,26795,1311,320,2.1,9,9,14,9000,9,'999999999,440,0,0,88,999,0,1
2023/1/6,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.6,22.8,60,101100,1159,1411,466,810,706,230,96013,42190,27462,1338,340,2.1,9,9,10,9144,9,'999999999,459,0,0,88,999,0,1
2023/1/6,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,32.2,21.8,54,101000,1260,1411,468,921,819,190,112335,45635,23329,1094,350,1.5,9,9,10,9144,9,'999999999,430,0,0,88,999,0,1
2023/1/6,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31,23.8,66,100900,1274,1411,463,723,536,239,86592,30705,28749,1366,170,2.6,9,9,14,9000,9,'999999999,490,0,0,88,999,0,1
2023/1/6,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31,23.6,65,100800,1201,1411,463,739,537,283,86606,33896,33331,1640,170,3.1,9,9,10,640,9,'999999999,480,0,0,88,999,0,1
2023/1/6,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,32.2,23.3,59,100700,1045,1411,470,475,213,317,53938,15122,36250,1823,90,2.1,9,9,10,914,9,'999999999,469,0,0,88,999,0,1
2023/1/6,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.6,22.3,61,100700,817,1411,459,406,209,285,44885,15597,31679,1558,200,1,9,9,14,9000,9,'999999999,440,0,0,88,999,0,1
2023/1/6,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.2,23.7,72,100700,533,1411,452,207,112,165,22610,6159,18065,826,70,5.2,9,9,10,5029,9,'999999999,490,0,0,88,999,0,1
2023/1/6,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.2,22.8,73,100800,214,1411,445,50,40,44,5550,0,4899,196,70,3.1,9,9,10,9144,9,'999999999,459,0,0,88,999,0,1
2023/1/6,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28,23.2,75,100900,4,203,444,1,0,1,78,0,78,2,50,4.1,9,9,12,9000,9,'999999999,469,0,0,88,999,0,1
2023/1/6,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.5,23.6,79,101000,0,0,442,0,0,0,0,0,0,0,40,1.5,9,9,10,1676,9,'999999999,480,0,0,88,999,0,1
2023/1/6,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.1,23.2,79,101100,0,0,439,0,0,0,0,0,0,0,40,2.6,9,9,10,1524,9,'999999999,469,0,0,88,999,0,1
2023/1/6,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,22.7,80,101100,0,0,435,0,0,0,0,0,0,0,40,2.6,9,9,10,4800,9,'999999999,450,0,0,88,999,0,1
2023/1/6,0:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.1,22.9,83,101100,0,0,433,0,0,0,0,0,0,0,50,2.1,9,9,9,3048,9,'999999999,459,0,0,88,999,0,1
2023/1/7,1:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.1,22.8,82,101100,0,0,433,0,0,0,0,0,0,0,40,2.1,9,9,9,4572,9,'999999999,459,0,0,88,999,0,1
2023/1/7,2:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.9,22.7,83,101000,0,0,432,0,0,0,0,0,0,0,50,1.5,9,9,12,6553,9,'999999999,450,0,0,88,999,0,1
2023/1/7,3:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.8,22.8,84,100900,0,0,431,0,0,0,0,0,0,0,70,2.1,9,9,10,4876,9,'999999999,459,0,0,88,999,0,1
2023/1/7,4:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.6,22.8,85,100800,0,0,430,0,0,0,0,0,0,0,10,2.1,9,9,10,1219,9,'999999999,459,0,0,88,999,0,1
2023/1/7,5:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.9,22.3,81,100900,0,0,431,0,0,0,0,0,0,0,10,2.1,9,9,12,8100,9,'999999999,440,0,0,88,999,0,1
2023/1/7,6:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.6,22,81,100900,0,0,429,0,0,0,0,0,0,0,50,2.1,9,9,10,1524,9,'999999999,430,0,0,88,999,0,1
2023/1/7,7:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.6,21.4,78,100900,0,0,428,0,0,0,0,0,0,0,30,2.1,9,9,10,5334,9,'999999999,409,0,0,88,999,0,1
2023/1/7,8:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.9,21.5,77,100900,108,1125,430,32,42,29,3506,0,3167,125,20,2.1,9,9,14,9000,9,'999999999,419,0,0,88,999,0,1
2023/1/7,9:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.3,21.7,72,101000,431,1411,438,217,326,118,23872,14197,12984,570,350,2.1,9,9,10,9144,9,'999999999,419,0,0,88,999,0,1
2023/1/7,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.8,21.7,66,101100,729,1411,447,381,298,226,42276,20369,25281,1209,340,2.6,9,9,10,5791,9,'999999999,419,0,0,88,999,0,1
2023/1/7,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.7,22.1,64,101100,978,1411,453,454,132,363,50557,10551,40671,2061,350,1.5,9,9,16,4500,9,'999999999,440,0,0,88,999,0,1
2023/1/7,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.1,22.5,60,101000,1159,1411,462,663,280,433,74760,22761,49193,2515,340,3.1,9,9,10,5791,9,'999999999,450,0,0,88,999,0,1
2023/1/7,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.6,21.8,56,100900,1261,1411,464,779,419,404,89599,31968,46820,2321,300,3.1,9,9,10,8839,9,'999999999,430,0,0,88,999,0,1
2023/1/7,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.6,21.5,55,100800,1275,1411,464,637,170,484,72457,14240,55411,2767,310,2.6,9,9,18,8400,9,'999999999,419,0,0,88,999,0.8,1
2023/1/7,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.7,23,64,100700,1203,1411,460,441,61,389,50420,4543,44810,2257,60,2.1,9,9,10,1524,9,'999999999,459,0,0,88,999,0.8,1
2023/1/7,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.5,23.1,65,100700,1047,1411,459,327,27,306,35552,2892,39733,1317,80,2.1,9,9,10,1524,9,'999999999,469,0,0,88,999,0.8,1
2023/1/7,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.7,23.2,68,100600,819,1411,455,169,2,168,18696,189,23471,656,60,4.6,9,9,12,8400,9,'999999999,469,0,0,88,999,0.8,1
2023/1/7,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.6,23.2,73,100700,535,1411,448,102,1,101,11376,140,15141,397,60,4.6,9,9,7.5,884,9,'999999999,469,0,0,88,999,0.8,1
2023/1/7,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.7,23.9,90,100800,217,1411,432,54,33,49,5898,0,5360,217,100,3.6,9,9,6.5,533,9,'999999999,490,0,0,88,999,4,1
2023/1/7,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.1,24.1,89,100900,4,213,435,1,1,1,78,0,78,2,70,2.1,9,9,10,8400,9,'999999999,500,0,0,88,999,0,1
2023/1/7,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.3,23.9,87,100900,0,0,435,0,0,0,0,0,0,0,50,1.5,9,9,10,4572,9,'999999999,490,0,0,88,999,0,1
2023/1/7,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26,23.5,86,101100,0,0,433,0,0,0,0,0,0,0,50,2.1,9,9,10,8382,9,'999999999,480,0,0,88,999,0,1
2023/1/7,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.8,23.5,87,101100,0,0,432,0,0,0,0,0,0,0,70,2.1,9,9,10,8400,9,'999999999,480,0,0,88,999,0,1
2023/1/7,0:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.6,23.5,88,101100,0,0,431,0,0,0,0,0,0,0,70,1.5,9,9,10,6705,9,'999999999,480,0,0,88,999,0,1
2023/1/8,1:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.6,23.1,86,101000,0,0,430,0,0,0,0,0,0,0,80,2.1,9,9,10,6858,9,'999999999,469,0,0,88,999,0,1
2023/1/8,2:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.8,23.1,85,101100,0,0,431,0,0,0,0,0,0,0,110,1.5,9,9,10,9000,9,'999999999,469,0,0,88,999,0,1
2023/1/8,3:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.9,22.9,84,100900,0,0,432,0,0,0,0,0,0,0,50,2.1,9,9,10,5181,9,'999999999,459,0,0,88,999,0,1
2023/1/8,4:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.5,22.8,85,100900,0,0,429,0,0,0,0,0,0,0,80,2.1,9,9,10,6858,9,'999999999,459,0,0,88,999,0,1
2023/1/8,5:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.4,22.8,86,100900,0,0,429,0,0,0,0,0,0,0,70,2.1,9,9,10,9000,9,'999999999,459,0,0,88,999,0,1
2023/1/8,6:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.5,22.9,86,101000,0,0,429,0,0,0,0,0,0,0,100,1.5,9,9,10,4572,9,'999999999,459,0,0,88,999,0,1
2023/1/8,7:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.4,23.1,87,101000,0,0,429,0,0,0,0,0,0,0,70,2.1,9,9,10,4572,9,'999999999,469,0,0,88,999,0,1
2023/1/8,8:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26,23.4,86,101000,106,1115,433,40,107,32,4319,0,3469,139,80,2.1,9,9,10,4500,9,'999999999,480,0,0,88,999,0,1
2023/1/8,9:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.8,23.1,76,101100,429,1411,443,191,176,137,20673,8290,14938,665,30,1.5,9,9,10,6858,9,'999999999,469,0,0,88,999,0,1
2023/1/8,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.9,23.3,72,101100,728,1411,450,467,619,148,53622,32828,17066,791,340,1.5,9,9,10,9144,9,'999999999,469,0,0,88,999,0,1
2023/1/8,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.2,22.8,65,101200,977,1411,457,684,763,156,81481,40952,18625,885,340,2.6,9,9,12,9000,9,'999999999,459,0,0,88,999,0,1
2023/1/8,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.1,22.6,64,101100,1159,1411,456,768,678,211,91668,39363,25367,1228,330,2.6,9,9,10,9144,9,'999999999,450,0,0,88,999,0,1
2023/1/8,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.1,22.5,60,101000,1261,1411,462,630,206,446,71883,16301,51299,2564,320,3.1,9,9,10,9144,9,'999999999,450,0,0,88,999,0,1
2023/1/8,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.4,22.5,59,100900,1277,1411,464,618,231,409,71165,17420,47394,2337,310,1,9,9,14,9000,9,'999999999,450,0,0,88,999,0,1
2023/1/8,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,34,20.2,44,100800,1205,1411,477,711,364,400,81401,28934,46175,2322,310,2.1,9,9,10,9144,9,'999999999,379,0,0,88,999,0,1
2023/1/8,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,34.1,21.7,48,100700,1049,1411,479,657,480,300,75169,34149,34532,1725,340,2.6,9,9,10,9144,9,'999999999,419,0,0,88,999,0,1
2023/1/8,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,32.8,21.2,51,100700,822,1411,471,434,319,248,48672,22495,27991,1360,330,3.1,9,9,14,9000,9,'999999999,409,0,0,88,999,0,1
2023/1/8,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31,24.1,67,100800,538,1411,464,137,17,130,15251,1743,19204,510,20,2.6,9,9,10,8687,9,'999999999,500,0,0,88,999,0,1
2023/1/8,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.5,24.3,78,100800,219,1411,449,76,83,64,8209,144,6851,283,50,3.6,9,9,10,9144,9,'999999999,509,0,0,88,999,0,1
2023/1/8,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.1,23.6,81,101000,4,222,440,1,1,1,90,0,90,3,50,3.1,9,9,12,9000,9,'999999999,480,0,0,88,999,0,1
2023/1/8,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.7,23.6,83,101100,0,0,437,0,0,0,0,0,0,0,60,1.5,9,9,10,9144,9,'999999999,480,0,0,88,999,0,1
2023/1/8,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.6,23.3,82,101200,0,0,436,0,0,0,0,0,0,0,60,1.5,9,9,10,9144,9,'999999999,469,0,0,88,999,0,1
2023/1/8,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.3,23.4,84,101200,0,0,435,0,0,0,0,0,0,0,60,2.1,9,9,12,9000,9,'999999999,480,0,0,88,999,0,1
2023/1/8,0:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.1,23.6,86,101200,0,0,434,0,0,0,0,0,0,0,60,2.1,9,9,10,9144,9,'999999999,480,0,0,88,999,0,1
2023/1/9,1:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.1,23.8,87,101200,0,0,434,0,0,0,0,0,0,0,50,1.5,9,9,10,9144,9,'999999999,490,0,0,88,999,0,1
2023/1/9,2:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.8,23.6,88,101100,0,0,432,0,0,0,0,0,0,0,70,2.1,9,9,12,9000,9,'999999999,480,0,0,88,999,0,1
2023/1/9,3:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.7,23.7,89,101000,0,0,432,0,0,0,0,0,0,0,60,2.1,9,9,9.5,9144,9,'999999999,490,0,0,88,999,0,1
2023/1/9,4:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.5,23.6,89,100900,0,0,430,0,0,0,0,0,0,0,80,2.1,9,9,8.5,9144,9,'999999999,480,0,0,88,999,0,1
2023/1/9,5:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.4,23.6,90,101000,0,0,430,0,0,0,0,0,0,0,100,1.5,9,9,8,9000,9,'999999999,480,0,0,88,999,0,1
2023/1/9,6:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.6,23.2,87,101000,0,0,430,0,0,0,0,0,0,0,70,2.6,9,9,9,5029,9,'999999999,469,0,0,88,999,0,1
